menu_id,restaurant_id,dish_name,cuisine,is_vegetarian,is_vegan
625,48,Boondi Raita,Indian,True,True
626,48,Mixed Vegetable Curry,Indian,True,True
627,48,Gulab Jamun,Indian,True,True
628,48,Sheer Khurma,Indian,True,True
629,48,Chicken Biryani Hyderabad,Indian,False,False
630,48,Pav Bhaji,Indian,True,True
631,48,Chicken Rezala,Indian,False,False
632,48,Sabudana Khichdi,Indian,True,True
633,48,Pesarattu,Indian,True,True
634,48,Dahi Vada,Indian,True,True
635,48,Pakora,Indian,True,True
636,49,Carrot Halwa,Indian,True,True
637,49,Aloo Gobi,Indian,True,True
638,49,Mango Lassi,Indian,True,True
639,49,Boondi Raita,Indian,True,True
640,49,Lassi,Indian,True,True
641,49,Kathi Roll,Indian,True,True
642,49,Andhra Chicken Curry,Indian,False,False
643,49,Medu Vada,Indian,True,True
644,49,Aamras Poori,Indian,True,True
645,49,Prawn Curry,Indian,True,True
646,49,Banana Chips,Indian,True,True
647,49,Moong Dal Cheela,Indian,True,True
648,49,Chicken Rezala,Indian,False,False
649,49,Tandoori Fish,Indian,False,False
650,49,Sarson da Saag & Makki di Roti,Indian,True,True
651,49,Puri,Indian,True,True
652,49,Sweet Corn Soup,Indian,True,True
653,49,Payasam,Indian,True,True
654,50,Spinach Dal,Indian,True,True
655,50,Boondi Raita,Indian,True,True
656,50,Kala Chana Curry,Indian,True,True
657,50,Aamras Poori,Indian,True,True
658,50,Malai Kulfi,Indian,True,True
659,50,Rajma Chawal,Indian,True,True
660,50,Sabudana Khichdi,Indian,True,True
661,50,Sarson da Saag & Makki di Roti,Indian,True,True
662,50,Kozhikodan Biryani,Indian,True,True
663,50,Pakora,Indian,True,True
664,51,Nama Chocolate,Japanese,True,True
665,51,Chuka Idon,Japanese,True,True
666,51,California Roll,Japanese,True,True
667,51,Zenzai,Japanese,True,True
668,51,Sashimi,Japanese,True,True
669,51,Pocky,Japanese,True,True
670,51,Hojicha Latte,Japanese,True,True
671,51,Matcha Ice Cream,Japanese,True,False
672,51,Udon Noodles,Japanese,True,True
673,51,Sansho Pepper,Japanese,True,True
674,51,Hayashi Rice,Japanese,True,True
675,51,Sushi Rolls,Japanese,True,True
676,51,Cream Pan,Japanese,True,True
677,51,Dashi,Japanese,True,True
678,51,Spicy Tuna Roll,Japanese,True,True
679,51,Purin,Japanese,True,True
680,51,Bonito Flakes,Japanese,True,True
681,51,Gyoza,Japanese,True,True
682,51,Natto,Japanese,True,True
683,52,Matcha Ice Cream,Japanese,True,False
684,52,Gyoza,Japanese,True,True
685,52,Udon Noodles,Japanese,True,True
686,52,Yakisoba Pan,Japanese,True,True
687,52,Sushi Rolls,Japanese,True,True
688,52,Dorayaki,Japanese,True,True
689,52,Ochazuke,Japanese,True,True
690,52,Tendon,Japanese,True,True
691,52,Gyudon,Japanese,True,True
692,52,Rice Vinegar,Japanese,True,True
693,52,Tonkotsu Ramen,Japanese,False,False
694,52,Omurice,Japanese,True,True
695,53,Kohi Jelly,Japanese,True,True
696,53,Tonkotsu Ramen,Japanese,False,False
697,53,Tomato,Japanese,True,True
698,53,Shiratama Dango,Japanese,True,True
699,53,Matcha Ice Cream,Japanese,True,False
700,53,Udon Noodles,Japanese,True,True
701,53,Oyakodon,Japanese,True,True
702,53,Sushi Rolls,Japanese,True,True
703,53,Unadon,Japanese,True,True
704,53,Matsutake Gohan,Japanese,True,True
705,53,Omurice,Japanese,True,True
706,53,Hakata Ramen,Japanese,True,True
707,53,Royal Milk Tea,Japanese,True,True
708,53,Anmitsu,Japanese,True,True
709,53,Gomoku Yakisoba,Japanese,True,True
710,53,Gyoza,Japanese,True,True
711,53,Sake,Japanese,True,True
712,53,Eggplant,Japanese,True,True
713,53,Shichimi Togarashi,Japanese,True,True
714,54,Bombil Fry,Indian,True,True
715,54,Aamras Poori,Indian,True,True
716,54,Badam Milk,Indian,True,True
717,54,Pav Bhaji,Indian,True,True
718,54,Beetroot Pachadi,Indian,True,True
719,54,Poha,Indian,True,True
720,54,Egg Curry,Indian,True,True
721,55,Matcha Ice Cream,Japanese,True,False
722,55,Negiyaki,Japanese,True,True
723,55,Oshiruko,Japanese,True,True
724,55,Mikan,Japanese,True,True
725,55,Chicken Katsu Curry,Japanese,False,False
726,55,Chazuke,Japanese,True,True
727,55,Melon Pan,Japanese,True,True
728,55,Yakisoba,Japanese,True,True
729,55,Sapporo Ramen,Japanese,True,True
730,55,Crepe,Japanese,True,True
731,55,Amazake,Japanese,True,True
732,55,Tonkotsu Ramen,Japanese,False,False
733,55,Shoyu Ramen,Japanese,True,True
734,55,Daikon Radish,Japanese,True,True
735,55,Pork Cutlet Curry,Japanese,False,False
736,56,Matcha Ice Cream,Japanese,True,False
737,56,Udon Noodles,Japanese,True,True
738,56,Gyoza,Japanese,True,True
739,56,Shabu-shabu,Japanese,True,True
740,56,Sushi Rolls,Japanese,True,True
741,56,Chicken Katsu Curry,Japanese,False,False
742,56,Maitake Mushrooms,Japanese,True,True
743,56,Strawberry Daifuku,Japanese,True,True
744,56,Nameko Mushrooms,Japanese,True,True
745,56,Champon,Japanese,True,True
746,56,Lotus Root,Japanese,True,True
747,56,Tonkotsu Ramen,Japanese,False,False
748,56,Korokke,Japanese,True,True
749,57,Brinjal Curry,Indian,True,True
750,57,Boondi Raita,Indian,True,True
751,57,Misi Roti,Indian,True,True
752,57,Aamras Poori,Indian,True,True
753,57,Chili Chicken,Indian,False,False
754,57,Dal Fry,Indian,True,True
755,57,Pav Bhaji,Indian,True,True
756,57,Rajma Chawal,Indian,True,True
757,57,Chicken 65,Indian,False,False
758,57,Sarson da Saag & Makki di Roti,Indian,True,True
759,57,Chole Bhature,Indian,True,True
760,57,Vegetable Biryani,Indian,True,True
761,57,Egg Curry,Indian,True,True
762,57,Potato Curry,Indian,True,True
763,57,Baingan Bharta,Indian,True,True
764,57,Kerala Beef Fry,Indian,False,False
765,58,Ma La Tang (Spicy Hot Pot),Chinese,True,True
766,58,Beijing Roast Duck,Chinese,True,True
767,58,Ma Po Dou Fu (Mapo Tofu),Chinese,True,True
768,58,Schezwan Fried Rice,Chinese,True,True
769,58,Gobi Manchurian,Chinese,True,True
770,58,Chicken with Black Bean Sauce,Chinese,False,False
771,58,Dumplings (Jiaozi),Chinese,True,True
772,58,Lao Po Bing (Wife Cakes),Chinese,True,True
773,58,Tomato and Egg Stir-fry,Chinese,True,True
774,58,Kung Pao Shrimp,Chinese,True,True
775,58,Chilli Mushroom,Chinese,True,True
776,58,Rou Jia Mo (Meat Sandwich),Chinese,True,True
777,59,Gomoku Yakisoba,Japanese,True,True
778,59,Matcha Ice Cream,Japanese,True,False
779,59,Gyoza,Japanese,True,True
780,59,Udon Noodles,Japanese,True,True
781,59,Green Tea Latte,Japanese,True,True
782,59,Tamagoyaki,Japanese,True,True
783,59,Lotus Root,Japanese,True,True
784,59,Monjayaki,Japanese,True,True
785,59,Tonkotsu Ramen,Japanese,False,False
786,59,Green Onions,Japanese,True,True
787,59,Furikake,Japanese,True,True
788,59,Manju,Japanese,True,True
789,60,Chawanmushi,Japanese,True,True
790,60,Matcha Ice Cream,Japanese,True,False
791,60,Gyoza,Japanese,True,True
792,60,Udon Noodles,Japanese,True,True
793,60,Sushi Rolls,Japanese,True,True
794,60,Tempura Udon,Japanese,True,True
795,60,Wagashi,Japanese,True,True
796,60,Amazake,Japanese,True,True
797,60,Calpis,Japanese,True,True
798,60,Tonkotsu Ramen,Japanese,False,False
799,60,Beef Curry,Japanese,False,False
800,60,Shichimi Togarashi,Japanese,True,True
801,60,Seafood Curry,Japanese,True,True
802,60,Ramune,Japanese,True,True
803,60,Hiyashi Chuka,Japanese,True,True
804,60,Anko (Sweet Red Bean Paste),Japanese,True,True
805,60,Eggplant,Japanese,True,True
806,61,Dhokla,Indian,True,True
807,61,Jalebi,Indian,True,True
808,61,Boondi Raita,Indian,True,True
809,61,Tandoori Roti,Indian,True,True
810,61,Gulab Jamun,Indian,True,True
811,61,Aamras Poori,Indian,True,True
812,61,Pav Bhaji,Indian,True,True
813,61,Sarson da Saag & Makki di Roti,Indian,True,True
814,61,Gatte Ki Sabzi,Indian,True,True
815,61,Irani Chai,Indian,True,True
816,61,Malai Kofta,Indian,True,True
817,61,Chicken Tikka Masala,Indian,False,False
818,61,Pineaple Pachadi,Indian,True,True
819,61,Pakora,Indian,True,True
820,62,Schezwan Fried Rice,Chinese,True,True
821,62,Red Bean Soup,Chinese,True,True
822,62,Gobi Manchurian,Chinese,True,True
823,62,Xi Hong Shi Chao Ji Dan (Tomato and Egg Stir-fry),Chinese,True,True
824,62,Dumplings (Jiaozi),Chinese,True,True
825,62,Honey Chicken,Chinese,False,False
826,62,Oysters with Black Bean Sauce,Chinese,True,True
827,62,Chilli Mushroom,Chinese,True,True
828,62,Lemon Chicken,Chinese,False,False
829,62,American Chopsuey,Chinese,True,True
830,63,Hairy Crab,Chinese,True,True
831,63,Fermented Bean Curd,Chinese,True,True
832,63,Chilli Paneer,Chinese,True,False
833,63,Spicy Crayfish,Chinese,False,False
834,63,Gobi Manchurian,Chinese,True,True
835,63,Century Egg and Lean Pork Congee,Chinese,False,False
836,63,Fish Ball Congee,Chinese,False,False
837,63,Spicy Tofu,Chinese,True,True
838,63,Chilli Mushroom,Chinese,True,True
839,64,Napolitan,Japanese,True,True
840,64,Anmitsu,Japanese,True,True
841,64,Matcha Ice Cream,Japanese,True,False
842,64,Gyoza,Japanese,True,True
843,64,Gohei Mochi,Japanese,True,True
844,64,Pocky,Japanese,True,True
845,64,Umeboshi,Japanese,True,True
846,64,Miso Ramen,Japanese,True,True
847,64,Tanuki Udon,Japanese,True,True
848,64,Beef Curry,Japanese,False,False
849,64,Tonkotsu Ramen,Japanese,False,False
850,64,Seaweed Salad,Japanese,True,True
851,64,Hojicha Latte,Japanese,True,True
852,64,Anko (Sweet Red Bean Paste),Japanese,True,True
853,64,Oden,Japanese,True,True
854,65,Soya Chaap,Indian,True,True
855,65,Dal Tadka,Indian,True,True
856,65,Chana Masala,Indian,True,True
857,65,Dhokla,Indian,True,True
858,65,Chicken Vindaloo,Indian,False,False
859,65,Boondi Raita,Indian,True,True
860,65,Gobi Manchurian,Indian,True,True
861,65,Aamras Poori,Indian,True,True
862,65,Pav Bhaji,Indian,True,True
863,65,Sarson da Saag & Makki di Roti,Indian,True,True
864,65,Papad,Indian,True,True
865,65,Pesarattu,Indian,True,True
866,65,Butter Naan,Indian,True,False
867,65,Bhatura,Indian,True,True
868,65,Samosa,Indian,True,True
869,66,Aloo Methi,Indian,True,True
870,66,Uttapam,Indian,True,True
871,66,Chicken Korma,Indian,False,False
872,66,Dosa,Indian,True,True
873,66,Gulab Jamun,Indian,True,True
874,66,Kadhi Pakoda,Indian,True,True
875,66,Aamras Poori,Indian,True,True
876,66,Amritsari Kulcha,Indian,True,True
877,66,Sev Puri,Indian,True,True
878,66,Suji Halwa,Indian,True,True
879,66,Tandoori Fish,Indian,False,False
880,66,Aloo Tikki,Indian,True,True
881,66,Sambar,Indian,True,True
882,66,Puri,Indian,True,True
883,66,Pakora,Indian,True,True
884,66,Idiyappam,Indian,True,True
885,67,Mantou (Steamed Buns),Chinese,True,True
886,67,Deep-Fried Dough Sticks (Youtiao),Chinese,True,True
887,67,Chilli Paneer,Chinese,True,False
888,67,Schezwan Fried Rice,Chinese,True,True
889,67,Bo Luo Bao (Pineapple Buns),Chinese,True,True
890,67,Yang Zhi Gan Lu (Mango Sago Dessert),Chinese,True,True
891,67,Gobi Manchurian,Chinese,True,True
892,67,Spring Rolls,Chinese,True,True
893,67,Scallops with Garlic Sauce,Chinese,True,True
894,67,Mao Shi Hong Shao Rou (Chairman Mao's Red Braised Pork),Chinese,False,False
895,67,Yunnan Rice Noodles,Chinese,True,True
896,67,Scallion Pancakes,Chinese,True,True
897,67,Dumplings (Jiaozi),Chinese,True,True
898,67,Char Siu Bao (BBQ Pork Buns),Chinese,False,False
899,67,American Chopsuey,Chinese,True,True
900,67,Hui Guo Rou (Twice Cooked Pork),Chinese,False,False
901,68,Gyoza,Japanese,True,True
902,68,Udon Noodles,Japanese,True,True
903,68,Castella,Japanese,True,True
904,68,Karaage,Japanese,True,True
905,68,Sansai Gohan,Japanese,True,True
906,68,Sushi Rolls,Japanese,True,True
907,68,Maitake Mushrooms,Japanese,True,True
908,68,Curry Rice,Japanese,True,True
909,68,Niku Udon,Japanese,True,True
910,68,Pocky,Japanese,True,True
911,68,Cream Pan,Japanese,True,True
912,68,Hakata Ramen,Japanese,True,True
913,68,Rice Vinegar,Japanese,True,True
914,68,Tonkotsu Ramen,Japanese,False,False
915,68,Furikake,Japanese,True,True
916,68,Enoki Mushrooms,Japanese,True,True
917,69,Zongzi (Sticky Rice Dumplings),Chinese,True,True
918,69,Chilli Paneer,Chinese,True,False
919,69,Schezwan Fried Rice,Chinese,True,True
920,69,Bo Luo Bao (Pineapple Buns),Chinese,True,True
921,69,Cold Sesame Noodles,Chinese,True,True
922,69,Gobi Manchurian,Chinese,True,True
923,69,Potato Stir-fry,Chinese,True,True
924,69,Wife Cakes,Chinese,True,True
925,69,Chicken and Corn Soup,Chinese,False,False
926,69,La Zi Ji (Sichuan Chili Chicken),Chinese,False,False
927,69,Chilli Mushroom,Chinese,True,True
928,69,Lobster with Ginger and Scallions,Chinese,True,True
929,69,Dan Dan Noodles,Chinese,True,True
930,69,American Chopsuey,Chinese,True,True
931,69,Red Bean Buns,Chinese,True,True
932,70,Bombil Fry,Indian,True,True
933,70,Chingri Malai Curry,Indian,True,True
934,70,Butter Chicken,Indian,False,False
935,70,Idli,Indian,True,True
936,70,Boondi Raita,Indian,True,True
937,70,Kathi Roll,Indian,True,True
938,70,Misi Roti,Indian,True,True
939,70,Aamras Poori,Indian,True,True
940,70,Zarda Pulao,Indian,True,True
941,70,Puttu,Indian,True,True
942,70,Pakora,Indian,True,True
943,71,Dango,Japanese,True,True
944,71,Tonkotsu Ramen,Japanese,False,False
945,71,Teriyaki Chicken,Japanese,False,False
946,71,Matcha Ice Cream,Japanese,True,False
947,71,Udon Noodles,Japanese,True,True
948,71,Sushi Rolls,Japanese,True,True
949,71,Unadon,Japanese,True,True
950,71,Okayu,Japanese,True,True
951,71,Matcha Latte,Japanese,True,True
952,71,Niku Udon,Japanese,True,True
953,71,Lotus Root,Japanese,True,True
954,71,Calpis,Japanese,True,True
955,71,Purin,Japanese,True,True
956,71,Hiyashi Chuka,Japanese,True,True
957,71,Abura Soba,Japanese,True,True
958,71,Chawanmushi,Japanese,True,True
959,71,Gyoza,Japanese,True,True
960,71,Shabu-shabu,Japanese,True,True
961,71,Zosui,Japanese,True,True
962,71,Mitarashi Dango,Japanese,True,True
963,72,Shiratama Dango,Japanese,True,True
964,72,Gyoza,Japanese,True,True
965,72,Shabu-shabu,Japanese,True,True
966,72,Yatsuhashi,Japanese,True,True
967,72,Okonomiyaki (Hiroshima style),Japanese,True,True
968,72,Kare Pan,Japanese,True,True
969,72,Tonkotsu Ramen,Japanese,False,False
970,72,Seaweed Salad,Japanese,True,True
971,72,Oshiruko,Japanese,True,True
972,73,Almond Tofu,Chinese,True,True
973,73,Stir-fried Bok Choy,Chinese,True,True
974,73,Zong Zi (Sticky Rice Dumplings),Chinese,True,True
975,73,Beef with Black Bean Sauce,Chinese,False,False
976,73,Chilli Paneer,Chinese,True,False
977,73,Char Siu,Chinese,True,True
978,73,Wife Cakes,Chinese,True,True
979,73,Suan La Tu Dou Si (Hot and Sour Potato Shreds),Chinese,True,True
980,73,Cha Shao Bao (BBQ Pork Buns),Chinese,False,False
981,73,Chilli Mushroom,Chinese,True,True
982,73,Dim Sum (various),Chinese,True,True
983,74,Shiratama Dango,Japanese,True,True
984,74,Ikura Don,Japanese,True,True
985,74,Matcha Ice Cream,Japanese,True,False
986,74,Udon Noodles,Japanese,True,True
987,74,Gyoza,Japanese,True,True
988,74,Matcha Pudding,Japanese,True,True
989,74,Wasabi,Japanese,True,True
990,74,Ikayaki,Japanese,True,True
991,74,Champon,Japanese,True,True
992,74,Soy Sauce,Japanese,True,True
993,74,Tempura Udon,Japanese,True,True
994,74,Beef Curry,Japanese,False,False
995,74,Tonkotsu Ramen,Japanese,False,False
996,75,Almond Tofu,Chinese,True,True
997,75,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
998,75,Deep-Fried Dough Sticks (Youtiao),Chinese,True,True
999,75,Chilli Paneer,Chinese,True,False
1000,75,Schezwan Fried Rice,Chinese,True,True
1001,75,Egg Drop Soup,Chinese,True,True
1002,75,Gobi Manchurian,Chinese,True,True
1003,75,Vegetable Chow Mein,Chinese,True,True
1004,75,Pineapple Buns,Chinese,True,True
1005,75,Egg Tarts,Chinese,True,True
1006,75,Jian Bing (Savory Crepe),Chinese,True,True
1007,75,Sweet and Sour Fish,Chinese,False,False
1008,75,Chilli Mushroom,Chinese,True,True
1009,75,American Chopsuey,Chinese,True,True
1010,76,Balushahi,Indian,True,True
1011,76,Aamras Poori,Indian,True,True
1012,76,Kulfi,Indian,True,True
1013,76,Pav Bhaji,Indian,True,True
1014,76,Sev Puri,Indian,True,True
1015,76,Sarson da Saag & Makki di Roti,Indian,True,True
1016,76,Chicken Tikka Masala,Indian,False,False
1017,76,Pakora,Indian,True,True
1018,76,Amchoor Chicken,Indian,False,False
1019,77,Gyoza,Japanese,True,True
1020,77,Udon Noodles,Japanese,True,True
1021,77,Kohi Jelly,Japanese,True,True
1022,77,Oshiruko,Japanese,True,True
1023,77,Gohei Mochi,Japanese,True,True
1024,77,Sushi Rolls,Japanese,True,True
1025,77,Soba,Japanese,True,True
1026,77,Mizu Yokan,Japanese,True,True
1027,77,Tamagoyaki,Japanese,True,True
1028,77,Matsutake Gohan,Japanese,True,True
1029,77,Tempura Soba,Japanese,True,True
1030,77,Tonkotsu Ramen,Japanese,False,False
1031,77,Sakura Mochi,Japanese,True,True
1032,77,Chitose Ame,Japanese,True,True
1033,77,Seafood Curry,Japanese,True,True
1034,77,Daifuku,Japanese,True,True
1035,77,Pork Cutlet Curry,Japanese,False,False
1036,78,Almond Tofu,Chinese,True,True
1037,78,Zongzi (Sticky Rice Dumplings),Chinese,True,True
1038,78,Schezwan Fried Rice,Chinese,True,True
1039,78,Chicken and Corn Soup,Chinese,False,False
1040,78,Chicken with Black Bean Sauce,Chinese,False,False
1041,78,Sesame Chicken,Chinese,False,False
1042,78,Dumplings (Jiaozi),Chinese,True,True
1043,78,Qing Zheng Yu (Steamed Fish),Chinese,False,False
1044,78,Buddha Jumps Over the Wall,Chinese,True,True
1045,78,Jian Bing (Savory Crepe),Chinese,True,True
1046,78,American Chopsuey,Chinese,True,True
1047,78,Red Bean Buns,Chinese,True,True
1048,79,Yu Xiang Rou Si (Fish-Fragrant Pork Slivers),Chinese,False,False
1049,79,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
1050,79,Soy Milk,Chinese,True,True
1051,79,Egg Fried Rice,Chinese,True,True
1052,79,Gobi Manchurian,Chinese,True,True
1053,79,Scallion Pancakes,Chinese,True,True
1054,79,Scallops with Garlic Sauce,Chinese,True,True
1055,79,Cucumber Salad,Chinese,True,True
1056,79,Buddha Jumps Over the Wall,Chinese,True,True
1057,79,Suan La Tu Dou Si (Hot and Sour Potato Shreds),Chinese,True,True
1058,79,Chilli Mushroom,Chinese,True,True
1059,80,Hot and Sour Soup,Chinese,True,True
1060,80,American Chopsuey,Chinese,True,True
1061,80,Beef with Broccoli,Chinese,False,False
1062,80,Dry-Fried Green Beans,Chinese,True,True
1063,80,Chilli Paneer,Chinese,True,False
1064,80,Schezwan Fried Rice,Chinese,True,True
1065,80,Mapo Tofu,Chinese,True,True
1066,80,Gobi Manchurian,Chinese,True,True
1067,80,Thousand-Year Egg,Chinese,True,True
1068,80,Yunnan Rice Noodles,Chinese,True,True
1069,80,Century Egg and Lean Pork Congee,Chinese,False,False
1070,80,Gan Bian Si Ji Dou (Dry-Fried Green Beans),Chinese,True,True
1071,80,Wuxi Spareribs,Chinese,True,True
1072,80,Chongqing Noodles,Chinese,True,True
1073,80,Chilli Mushroom,Chinese,True,True
1074,80,Sichuan Peppercorn Chicken,Chinese,False,False
1075,81,Boondi Raita,Indian,True,True
1076,81,Malai Kofta,Indian,True,True
1077,81,Dal Baati Churma,Indian,True,True
1078,81,Jackfruit Curry,Indian,True,True
1079,81,Aamras Poori,Indian,True,True
1080,81,Bhindi Masala,Indian,True,True
1081,81,Pav Bhaji,Indian,True,True
1082,81,Sabudana Khichdi,Indian,True,True
1083,81,Sarson da Saag & Makki di Roti,Indian,True,True
1084,81,Sambar,Indian,True,True
1085,81,Yogurt Rice,Indian,True,True
1086,81,Pakora,Indian,True,True
1087,82,Matcha Ice Cream,Japanese,True,False
1088,82,Udon Noodles,Japanese,True,True
1089,82,Gyoza,Japanese,True,True
1090,82,Nori Seaweed,Japanese,True,True
1091,82,Karaage,Japanese,True,True
1092,82,Dorayaki,Japanese,True,True
1093,82,Edamame,Japanese,True,True
1094,82,Lotus Root,Japanese,True,True
